@RELATION FEATURES

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE Pre-featuretime NUMERIC
@ATTRIBUTE vars-clauses-ratio NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE VCG-CLAUSE-mean NUMERIC
@ATTRIBUTE VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE VCG-CLAUSE-min NUMERIC
@ATTRIBUTE VCG-CLAUSE-max NUMERIC
@ATTRIBUTE VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARY+ NUMERIC
@ATTRIBUTE TRINARY+ NUMERIC
@ATTRIBUTE Basic-featuretime NUMERIC
@ATTRIBUTE VCG-VAR-mean NUMERIC
@ATTRIBUTE VCG-VAR-coeff-variation NUMERIC
@ATTRIBUTE VCG-VAR-min NUMERIC
@ATTRIBUTE VCG-VAR-max NUMERIC
@ATTRIBUTE VCG-VAR-entropy NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-min NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE POSNEG-RATIO-VAR-entropy NUMERIC
@ATTRIBUTE HORNY-VAR-mean NUMERIC
@ATTRIBUTE HORNY-VAR-coeff-variation NUMERIC
@ATTRIBUTE HORNY-VAR-min NUMERIC
@ATTRIBUTE HORNY-VAR-max NUMERIC
@ATTRIBUTE HORNY-VAR-entropy NUMERIC
@ATTRIBUTE horn-clauses-fraction NUMERIC
@ATTRIBUTE VG-mean NUMERIC
@ATTRIBUTE VG-coeff-variation NUMERIC
@ATTRIBUTE VG-min NUMERIC
@ATTRIBUTE VG-max NUMERIC
@ATTRIBUTE KLB-featuretime NUMERIC
@ATTRIBUTE CG-mean NUMERIC
@ATTRIBUTE CG-coeff-variation NUMERIC
@ATTRIBUTE CG-min NUMERIC
@ATTRIBUTE CG-max NUMERIC
@ATTRIBUTE CG-entropy NUMERIC
@ATTRIBUTE cluster-coeff-mean NUMERIC
@ATTRIBUTE cluster-coeff-coeff-variation NUMERIC
@ATTRIBUTE cluster-coeff-min NUMERIC
@ATTRIBUTE cluster-coeff-max NUMERIC
@ATTRIBUTE cluster-coeff-entropy NUMERIC
@ATTRIBUTE CG-featuretime NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC
@ATTRIBUTE gnn_16 NUMERIC
@ATTRIBUTE gnn_17 NUMERIC
@ATTRIBUTE gnn_18 NUMERIC
@ATTRIBUTE gnn_19 NUMERIC
@ATTRIBUTE gnn_20 NUMERIC
@ATTRIBUTE gnn_21 NUMERIC
@ATTRIBUTE gnn_22 NUMERIC
@ATTRIBUTE gnn_23 NUMERIC
@ATTRIBUTE gnn_24 NUMERIC
@ATTRIBUTE gnn_25 NUMERIC
@ATTRIBUTE gnn_26 NUMERIC
@ATTRIBUTE gnn_27 NUMERIC
@ATTRIBUTE gnn_28 NUMERIC
@ATTRIBUTE gnn_29 NUMERIC
@ATTRIBUTE gnn_30 NUMERIC
@ATTRIBUTE gnn_31 NUMERIC
@ATTRIBUTE gnn_32 NUMERIC
@ATTRIBUTE gnn_33 NUMERIC
@ATTRIBUTE gnn_34 NUMERIC
@ATTRIBUTE gnn_35 NUMERIC
@ATTRIBUTE gnn_36 NUMERIC
@ATTRIBUTE gnn_37 NUMERIC
@ATTRIBUTE gnn_38 NUMERIC
@ATTRIBUTE gnn_39 NUMERIC
@ATTRIBUTE gnn_40 NUMERIC
@ATTRIBUTE gnn_41 NUMERIC
@ATTRIBUTE gnn_42 NUMERIC
@ATTRIBUTE gnn_43 NUMERIC
@ATTRIBUTE gnn_44 NUMERIC
@ATTRIBUTE gnn_45 NUMERIC
@ATTRIBUTE gnn_46 NUMERIC
@ATTRIBUTE gnn_47 NUMERIC
@ATTRIBUTE gnn_48 NUMERIC
@ATTRIBUTE gnn_49 NUMERIC
@ATTRIBUTE gnn_50 NUMERIC
@ATTRIBUTE gnn_51 NUMERIC
@ATTRIBUTE gnn_52 NUMERIC
@ATTRIBUTE gnn_53 NUMERIC
@ATTRIBUTE gnn_54 NUMERIC
@ATTRIBUTE gnn_55 NUMERIC
@ATTRIBUTE gnn_56 NUMERIC
@ATTRIBUTE gnn_57 NUMERIC
@ATTRIBUTE gnn_58 NUMERIC
@ATTRIBUTE gnn_59 NUMERIC
@ATTRIBUTE gnn_60 NUMERIC
@ATTRIBUTE gnn_61 NUMERIC
@ATTRIBUTE gnn_62 NUMERIC
@ATTRIBUTE gnn_63 NUMERIC

@DATA
mrpp_4x4#4_4.cnf,1.0,748.0,3859.0,215.0,1629.0,2.479069767,1.368937999,0.0,0.131982812,0.478704435,0.741909674,0.0,1.0,1.673745404,0.016517481,0.240165622,0.009302326,0.03255814,1.250579203,0.0,0.09699202,0.48004911,0.0,0.016517481,0.506180128,0.004297115,0.040515654,3.638139287,0.259555937,0.186222312,0.0,0.764705882,3.760426892,0.00517938,0.473463086,0.001227747,0.012277471,2.704609042,0.38305709,0.013899239,0.368577832,0.004910988,0.027010436,0.0,0.026218317,0.442438863,0.003069368,0.074892572,4.277060821,0.39263932,0.24033055,0.122807018,0.733333333,3.622938736,0.08,-0.070071384,-0.03829628,2.4536548,-0.041083496,11.358406,5.310665,-0.089589715,5.5238676,2.9342742,7.0438986,-0.030392626,1.5689651,-0.003953758,-0.04135916,-0.048195943,3.6541777,1.7521269,-0.0065840622,-0.07331063,-0.022641398,2.942991,-0.06901712,-0.029113494,13.451104,5.8569207,2.5358567,-0.11062312,7.0629144,5.224839,1.7358141,-0.075688094,0.090939,9.653866,5.7494802,1.5310463,-0.036559578,-0.04428102,5.2098913,-0.09618106,-0.046777003,-0.1045701,2.738664,2.5898037,0.5738197,-0.104617134,-0.040822595,4.573275,0.69924474,0.95029527,-0.07309112,-0.098389305,-0.001447028,-0.0030254053,-0.008693143,-0.058310103,-0.030292325,5.7417817,3.375511,4.1722894,8.633688,2.6462157,-0.08181604,9.616147,8.268108
manthey_DimacsSorter_31_0.cnf,1.0,4358.0,14320.0,2617.0,12780.0,0.665265571,0.120500782,0.02,0.204773083,0.278585209,1.180639763,0.0,1.0,1.358843809,0.001032463,0.443114596,0.000764234,0.011463508,1.107251919,0.0,0.56314554,0.852269171,-0.0,0.001032463,0.541027724,0.000625978,0.010641628,2.278134942,0.192560763,0.159518903,0.0,0.777777778,2.839683004,0.00064936,0.681378656,7.8247e-05,0.007355243,2.304105087,0.738341158,0.000847235,0.529130904,0.000469484,0.008450704,-0.0,0.00138265,0.978376532,0.000391236,0.044522692,3.356084922,0.184473184,0.488947857,0.003545771,0.666666667,3.439441816,0.2,-0.94517064,-1.0295986,-1.6838424,-4.32561,86.08235,-0.1076946,-3.3037138,195.93715,348.72955,119.89669,-5.80088,-0.6294832,-1.6921158,-1.0471444,-6.1499643,331.76544,-0.38729954,50.10616,-1.4892646,-0.9050323,225.28612,-4.409442,-1.6291173,542.942,-0.9463055,135.76604,-6.747585,579.3588,127.277695,-1.6099557,-6.295339,77.76635,240.78503,366.40674,276.04004,-1.4830203,-5.348575,-1.8365709,-4.0995317,-4.324877,-5.5655026,268.1541,222.08704,-3.3671103,-6.681569,-1.0360161,-2.44563,442.05643,-2.4084673,-2.4003482,-4.9181027,-1.4722944,-1.453782,-0.553362,-2.8508904,83.00906,363.9446,83.68469,99.62706,887.99084,293.5448,26.456211,787.80475,589.4049
atco_enc3_opt2_18_44.cnf,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-109.86635,-202.43268,9795.542,-52.043015,20207.162,-25.89547,15637.91,1875.3295,17415.986,18233.45,-134.7528,-70.918495,-183.5224,-18.049131,-405.13455,27188.453,-39.647896,10505.939,-24.641037,4432.6196,6694.869,-288.8076,-12.008896,48462.293,-320.79324,28450.36,-151.03413,15195.846,18440.818,-150.18678,-284.63104,-68.065834,12648.506,36841.49,22836.65,11324.973,-184.60138,-193.12622,-300.9412,-335.33154,-313.69824,-20.938196,6636.1167,2901.0002,-84.429726,-135.91875,-8.227724,41651.86,-57.562813,-295.55334,-396.82425,-19.76592,314.3895,-99.86769,7339.635,3244.0066,29977.645,7578.354,-119.82636,44546.215,13766.354,-28.066864,36100.918,20753.53
manthey_single-ordered-initialized-w44-b8.cnf,1.0,9856.0,80184.0,5992.0,66787.0,0.644859813,0.20059293,0.18,0.089718059,0.54590673,0.568985531,0.0,1.0,0.99570759,0.000612782,0.831085793,0.000333778,0.008511348,0.883684305,0.0,0.213963795,0.894485454,0.0,0.000612782,2.534287137,0.000134757,0.013790109,1.137408833,0.616045907,0.162158007,0.0,0.913043478,1.228577377,0.000291678,3.305684841,1.4973e-05,0.008908919,0.816676187,0.653899711,0.000641279,2.196304417,0.000134757,0.012547352,0.06,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.04,22601.36,-1245.6465,39465.63,-480.15115,177131.7,37600.484,-846.0201,2717.8171,129975.44,126617.58,-52.455784,-684.8521,-905.2087,10346.058,-2044.4521,162745.75,-49.021545,-563.1137,-260.8369,-1465.7955,8154.3555,-1056.3778,-1107.0295,412467.12,-365.26068,769.6545,-2399.0798,160914.08,169295.83,-639.4859,-1668.6654,-184.47049,227133.42,259467.16,150850.61,-5.9639482,-1948.4221,-166.27611,-3498.8447,-1387.5134,-2066.8093,31472.914,117296.35,98167.98,-2542.5457,-1081.4941,74060.49,111042.4,-16.992758,-1487.9745,-2767.1519,15344.605,-534.3612,-1650.5076,-702.6878,37176.47,247318.83,156276.25,125964.914,276515.94,48033.953,-1137.0735,231791.53,102065.695
64bits_13.dimacs.cnf,1.0,1152.0,29555.0,1152.0,29555.0,0.0,0.0,0.06,0.038978176,0.348486865,0.652847367,0.0,1.0,2.588138066,0.006044903,0.292439984,0.001736111,0.026909722,2.084534097,0.0,0.006056505,0.046827948,0.0,0.006044903,0.991393168,0.000304517,0.0334292,5.215067898,0.079839416,0.100163547,0.0,0.793103448,2.910656761,0.000497043,0.569223272,3.3835e-05,0.001725596,3.278928813,0.107257655,0.001285445,0.406874871,0.000203011,0.003654204,0.02,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.08,-1030.8363,-1383.1188,-564.82,-2309.5251,25114.205,7096.16,-1803.3674,51389.27,162027.38,47258.53,-3575.7468,-532.07874,-1433.0651,-697.31195,-3009.092,230027.66,57170.54,49282.863,-646.0119,-1147.687,114324.97,-2425.3296,-1252.9651,311243.12,-579.57904,62567.418,-3631.8865,301745.25,118289.055,-1016.6374,-3721.6936,53597.0,112311.53,175060.16,111185.57,-445.04486,-3448.736,-1236.8116,-2641.441,-2528.1357,-3077.2805,163629.81,118588.984,-1806.7827,-3644.5925,-824.4732,-1458.1105,295081.25,-1016.5499,-1661.5186,-2743.7344,-529.58167,-422.60385,-435.57928,-1254.5242,39820.234,202578.45,80083.88,50269.758,532993.3,176543.12,39679.07,411366.62,320611.75
mrpp_8x8#24_11.cnf,1.0,9854.0,79645.0,4487.0,51742.0,1.196122131,0.539271771,0.28,0.08671872,0.400067643,0.75218885,0.0,1.0,1.826485814,0.000869196,0.253853598,0.000445732,0.001337196,1.38352515,0.0,0.065285455,0.375787561,-0.0,0.000869196,0.620102787,0.00011596,0.002067953,4.011431828,0.274187565,0.172692771,0.0,0.782178218,3.889903096,0.000225351,0.467677501,3.8653e-05,0.000599126,2.730958821,0.332573151,0.000807352,0.329658611,9.6633e-05,0.001333539,0.04,0.001558159,0.428176907,5.798e-05,0.003846005,4.819801291,0.360953604,0.321489319,0.039057239,0.733333333,3.6672559,9.62,-3.8672185,-2.3593528,286.07034,-4.1954594,826.0779,7.7426624,-5.3710804,459.927,230.96011,376.1986,-4.0927486,-5.120312,-0.60453176,-3.529112,-2.6487176,504.93448,35.98647,-3.0248427,-2.977665,72.14286,443.17654,-5.213144,-1.7901889,971.1133,299.6286,103.280426,-11.2107935,387.69528,464.12872,24.456057,-6.8775463,507.3067,669.8989,737.28217,31.2577,-4.3250566,-5.637546,410.8674,-5.6675005,-4.5894127,-8.779455,216.96165,13.752907,229.17531,-6.0962086,-6.229759,506.5314,237.34698,5.600552,-3.2779682,-8.647237,-0.2926793,-0.29959935,-4.773041,-2.3876026,-0.5487394,732.413,367.17606,450.21738,1045.8169,461.77768,-6.582133,1240.6469,762.47296
post-cbmc-aes-ee-r2-noholes.cnf,1.0,266199.0,1575975.0,4366.0,253406.0,59.97091159,5.219170028,13.6,0.017229268,0.307723503,0.72761966,0.0,1.0,1.949358184,0.00163093,0.152035173,0.000458085,0.007787448,1.046121109,0.0,0.008665935,0.031617247,0.02,0.00163093,1.963203281,3.157e-05,0.017166129,3.898459873,0.062725152,0.083853596,0.0,0.8,2.466224078,7.3944e-05,1.539343101,3.946e-06,0.000674806,2.995948616,0.058952827,5.0638e-05,0.643731707,1.5785e-05,0.000169688,0.1,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.06,-375.38272,-12.252634,-8.405912,-353.69272,8935.065,8392.964,-266.34235,22827.488,16637.492,7001.7964,-474.85175,-70.509186,-220.29291,-164.20964,-81.490456,21460.762,21770.105,-151.1664,-97.48554,-32.257904,42474.67,-191.39589,-90.11236,12277.907,5475.128,-6.2443438,-524.46735,30909.23,20137.541,713.7981,-341.57773,36282.43,5172.531,-55.26432,-169.77197,-263.18552,-369.59006,9478.886,-183.35732,-140.41675,-352.13525,35136.914,-61.332504,-396.0043,-288.42438,-262.46838,-88.69826,19257.299,-216.09885,-151.17752,-236.81766,-83.46011,4566.2236,-92.91236,-222.65102,-37.94482,1307.2534,-12.748445,25660.232,44791.004,20076.764,-13.597256,41076.82,33292.53
manthey_single-ordered-initialized-w44-b9.cnf,1.0,11286.0,91680.0,7251.0,77284.0,0.556474969,0.186274002,0.26,0.093822783,0.549953567,0.566586078,0.0,1.0,0.851460023,0.000504063,0.877098002,0.000275824,0.007033513,0.85135308,0.0,0.215452099,0.908868589,-0.0,0.000504063,2.612786153,0.000116454,0.012991046,1.383149788,0.617168233,0.154727238,0.003802281,0.903225806,1.290174077,0.000241444,3.513735532,1.2939e-05,0.008798716,0.763992952,0.65538792,0.00055885,2.251644306,0.000129393,0.012473474,0.08,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.06,28550.07,-1460.3524,45554.402,-669.9354,214873.4,39412.58,-1035.7253,4661.13,157298.03,151627.7,-81.56821,-816.5202,-1054.0809,7236.9717,-2460.1587,189785.5,-126.57049,-697.7964,-329.31674,-1736.3619,12935.785,-1250.1012,-1312.7302,487048.5,-355.61014,244.06075,-2856.922,191898.84,204439.84,-764.7908,-1957.7903,-187.09119,280322.5,311486.22,176676.36,-55.97348,-2271.5298,-134.67662,-4180.967,-1616.9639,-2466.062,40971.75,143012.45,122278.766,-3017.9133,-1334.0487,95653.56,121646.266,-17.310413,-1732.4082,-3301.491,19188.066,-598.0334,-1971.3931,-878.10187,51489.297,298424.4,186622.28,150849.0,327232.53,58827.926,-1459.5706,273546.16,121328.05
7pipe_k.cnf,1.0,23909.0,751116.0,20783.0,740841.0,0.150411394,0.013869373,1.72,0.028053253,0.883783597,0.345384838,0.0,1.0,0.686770753,0.000148469,2.19626036,9.6232e-05,0.006976856,0.430540057,0.0,0.940616138,0.949447992,0.08,0.000148469,4.307086521,8.099e-06,0.015929194,4.738204481,0.481826538,0.275218358,0.0,1.0,4.253240964,9.177e-05,3.773641442,0.0,0.00856999,4.510430905,0.949040347,0.000224733,2.643442174,8.099e-06,0.012677484,0.82,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.34,151472310000.0,-24264075000.0,937926200000.0,-5923733500.0,3590476800000.0,885906740000.0,-10475409000.0,245012370000.0,2660579000000.0,2893467600000.0,205543700000.0,-13509766000.0,-20473020000.0,429461860000.0,-39888970000.0,3520971000000.0,-1522666000.0,-10407347000.0,-10924248000.0,-26766301000.0,466791040000.0,-21178956000.0,-23665097000.0,8540593300000.0,-13198914000.0,277690250000.0,-46634074000.0,3016940800000.0,3353326000000.0,-10453839000.0,-33898648000.0,-5657268700.0,4120653900000.0,5421064500000.0,3046537400000.0,165474730000.0,-36031280000.0,-2281834200.0,-70171350000.0,-29054511000.0,-40047550000.0,507261750000.0,2116418700000.0,2108453300000.0,-45199544000.0,-20777720000.0,1087096750000.0,2786936500000.0,-467533820.0,-34018103000.0,-53678588000.0,109617610000.0,-11543658000.0,-28642730000.0,-8734778000.0,357522200000.0,4892464000000.0,2999208600000.0,2187330600000.0,5572979000000.0,989655800000.0,-23290550000.0,4538024000000.0,1869888400000.0
mrpp_4x4#8_8.cnf,1.0,1744.0,11025.0,736.0,7138.0,1.369565217,0.544550294,0.02,0.103110115,0.418656019,0.759913785,0.0,1.0,1.810628234,0.005145836,0.256859876,0.002717391,0.008152174,1.36982964,0.0,0.088119922,0.403474363,-0.0,0.005145836,0.628799075,0.000980667,0.012328383,3.668905803,0.289096901,0.162759712,0.0,0.724137931,3.735971343,0.001383821,0.475975779,0.000280191,0.003082096,2.671708141,0.345054637,0.004691288,0.344574426,0.000700476,0.00798543,-0.0,0.009202049,0.4463533,0.000560381,0.022695433,4.610604296,0.373140983,0.295733131,0.082352941,0.888888889,3.695669811,0.9,-0.48721376,-0.22045387,51.97692,-0.45372263,98.63028,4.8612537,-0.62393004,72.20173,19.441319,27.642033,-0.30435902,-0.32308796,15.417883,-0.38407686,-0.19741069,41.03474,19.000954,-0.28476208,-0.31307673,8.275426,48.708454,-0.5034325,-0.13235813,90.178246,43.481415,8.100869,-1.1111984,46.62004,43.53516,3.1095397,-0.6046658,38.032806,60.142067,63.768654,-0.05910669,-0.5283549,-0.38400894,51.4071,-0.5405335,-0.42640257,-0.99863595,22.753864,14.023756,3.1189623,-0.59782857,-0.70857924,64.91848,19.41489,3.6929822,-0.36882395,-0.8130564,-0.0042471588,0.838609,-0.34293327,-0.30967155,-0.12872839,61.97706,24.747496,46.69803,94.494865,41.663998,-0.5783343,123.05519,67.359436
AProVE09-06.cnf,1.0,77262.0,263137.0,37512.0,193019.0,1.059660909,0.363269937,0.94,0.194343562,0.357213813,0.561610055,0.0,1.0,1.156535958,8.6607e-05,0.269979076,5.3316e-05,0.000586479,1.059986487,0.0,0.16381807,0.610634186,0.0,8.6607e-05,1.080179426,3.6266e-05,0.003274289,1.973237198,0.044148703,0.064348409,0.0,0.739130435,1.301991915,4.8804e-05,1.853210885,5.181e-06,0.00309296,1.650839027,0.600122268,4.3628e-05,2.19932433,2.0723e-05,0.003269108,1.86,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,-31.197659,-11.492376,-15.065055,-23.362297,-10.710471,1449.5529,-21.75375,996.669,964.3516,947.3191,-63.276943,-6.5614295,-31.594404,-8.445036,-17.336653,2013.9779,2516.2769,-4.0078926,374.51773,1141.8627,3810.54,-30.26177,-4.468554,233.97215,-9.126856,354.56183,-44.32975,3959.756,-4.7354193,-12.081369,-47.929184,2055.2468,886.00775,1041.395,-3.4163604,-15.007731,-45.268208,457.9261,-23.364044,-29.911926,-17.259132,3507.6648,-17.971521,-45.43133,-35.45433,-7.186156,-27.272665,2855.8816,-28.123232,-13.04645,-28.016808,-13.475896,97.600914,521.221,-13.849553,-1.3517292,1205.3745,-19.077787,839.6774,6013.5103,1958.0537,901.0174,4217.1973,5222.4346
002-80-4.cnf,1.0,13408.0,478480.0,12703.0,307362.0,0.055498701,0.556731151,0.66,0.041329117,0.375392467,0.589368533,0.0,1.0,2.190122854,0.000453143,0.201203907,0.000157443,0.001574431,1.443771955,0.0,0.001102934,0.037948738,0.04,0.000453143,0.439697914,4.5549e-05,0.000881697,3.714047469,0.11744557,0.068528818,0.0,0.672727273,2.814368285,7.3699e-05,0.497643504,3.253e-06,0.000188703,3.283719684,0.193481953,6.3536e-05,0.417922517,1.6267e-05,0.000120379,0.32,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.02,-147.24898,-42.3381,-80.47775,-58.6841,2433.5085,13930.846,-206.95016,8418.434,9931.698,10319.209,-354.45123,-54.95912,-64.6393,-46.80467,-123.76975,19799.88,26740.578,-2.6425412,2558.4724,2442.0244,26981.57,-216.8781,-22.604517,407.3359,-79.986084,-66.878235,-378.53418,33378.57,-85.67039,-49.701668,-296.92203,18882.4,9484.11,3178.2925,-8.898252,-120.39685,-342.98132,6512.914,-70.71622,-145.43692,-143.37328,17083.418,-30.978233,-328.52917,-284.76562,-66.55315,-186.6667,11921.628,-188.72736,-44.71593,-218.40105,-192.64658,-20.32466,10.003793,-156.86308,-79.403244,8154.0425,-160.0212,6311.3164,32248.326,10826.116,9728.804,22255.334,39597.664
66bit.dimacs.cnf,1.0,1652.0,33258.0,1212.0,33258.0,0.363036304,0.0,0.06,0.03644236,0.340111385,0.665505977,0.0,1.0,2.596431127,0.005869627,0.28962086,0.001650165,0.02640264,2.0867882,0.0,0.005833183,0.045162066,0.0,0.005869627,1.043461226,0.000270612,0.029707138,5.275058921,0.082705494,0.100903041,0.0,0.785714286,2.986444923,0.000455733,0.570555406,3.0068e-05,0.001503398,3.310147696,0.103223285,0.001132609,0.418194831,0.000120272,0.003307475,0.04,-1.0,-0.0,-1.0,0.0,-512.0,-1.0,-0.0,-1.0,0.0,-0.0,20.06,-1003.59216,-1471.3489,-581.25494,-2342.4001,34670.6,1933.5427,-1772.2284,42913.06,155487.19,46213.164,-3566.0386,-527.5639,-1426.0331,-653.1397,-3081.8909,243028.53,47612.105,50656.13,-808.1407,-1158.9991,112774.36,-2475.4553,-1270.3314,331015.5,-594.5473,70081.98,-3647.8965,285487.84,118636.52,-1073.9684,-3851.824,48184.03,106901.34,174986.52,115661.92,-395.88986,-3475.4822,-1311.9291,-2689.533,-2594.8477,-3184.1042,163109.31,124902.32,-1727.0549,-3666.2024,-832.59766,-1462.4213,307291.56,-993.6508,-1704.1725,-2809.5327,-473.90213,-385.60605,-416.23038,-1240.6948,42194.867,210157.62,79453.21,41974.055,537242.1,184465.33,31368.988,429750.0,318605.9
mrpp_6x6#18_12.cnf,1.0,6401.0,50273.0,3012.0,34288.0,1.125166003,0.466198087,0.2,0.087844144,0.387385285,0.741535708,0.0,1.0,1.810600814,0.001307523,0.23528584,0.000664011,0.001992032,1.313787633,0.0,0.038672422,0.35610126,-0.0,0.001307523,0.62449422,0.000204153,0.003091461,3.854874095,0.262010165,0.16385214,0.0,0.782178218,3.802453724,0.00033064,0.449139107,5.8329e-05,0.000729118,2.645571837,0.316524732,0.00119341,0.317184346,0.000145824,0.001983201,0.02,0.002381484,0.403382392,0.000116659,0.00580378,4.719860937,0.363408208,0.30493858,0.045068027,0.733333333,3.616955082,6.54,-3.704592,-0.5626244,412.98154,-3.1235454,618.0186,35.30582,-5.876998,626.66614,123.19679,159.2076,-2.4924898,-3.8252406,125.4398,-2.3595865,-0.56391263,238.38657,160.84464,-3.569323,-0.9033647,131.79941,398.45804,-3.016195,-0.2762853,496.49295,317.12473,-0.88100076,-8.93131,360.4473,337.4348,-0.023539707,-3.991574,470.03302,403.56235,404.7634,-1.7123721,-4.064006,-4.880312,379.291,-2.4543438,-2.3119795,-7.9792995,114.145935,13.719154,-0.6000439,-4.4951725,-6.6691284,448.81226,56.72433,-0.24234149,-2.8314755,-5.1868196,61.126003,109.501915,-3.37763,-2.8512785,-0.3720523,449.41046,138.28159,515.6828,680.87,307.50058,-2.6119912,886.535,534.5943
jgiraldezlevy.2200.9086.08.40.81.cnf,1.0,2200.0,9086.0,2146.0,9020.0,0.025163094,0.007317073,0.0,0.237915743,0.493555063,0.587356403,0.0,1.0,0.709423246,0.001415463,0.065057864,0.00139795,0.002329916,0.16153855,0.0,0.0,0.963858093,0.0,0.001415463,0.281412452,0.000554324,0.003325942,2.659863521,0.230700257,0.169781373,0.0,1.0,3.321248426,0.0007013,0.3987732,0.0,0.001995565,2.311593399,0.497228381,0.002459069,0.253883369,0.000886918,0.005321508,0.0,0.00211029,0.241131307,0.000776053,0.005099778,2.917743002,0.140907497,0.267667242,0.057057057,0.381818182,2.668363639,0.12,-0.0359419,-0.031301677,-0.044998057,-0.018984355,4.327251,3.0217361,-0.0902525,1.1245338,6.596988,0.14436291,-0.052251577,-0.027745195,-0.016602583,-0.022379769,-0.12269369,8.006194,0.19126737,-0.021230845,-0.026639333,0.98663926,1.0239305,-0.06825703,0.9555063,14.245156,-0.019912753,-0.009287427,-0.096685916,8.519044,3.0866833,-0.027525991,-0.07039123,5.6130514,6.1257915,5.0785666,7.8211603,-0.021971693,-0.08055078,-0.022686856,-0.07526692,-0.09137562,-0.11194495,1.0346086,0.40789145,-0.024550466,-0.11994787,-0.01806117,-0.022096604,3.8756115,-0.020951122,-0.061464805,-0.13941947,-0.02170575,-0.019524321,-0.04049374,-0.018785128,1.6932117,4.1464214,4.7697444,2.603875,12.860705,4.656091,-0.011673291,12.272787,10.746525
SAT_dat.k85-24_1_rule_3.cnf,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-290790.06,-510607.34,-83340.76,-662287.06,18849886.0,-65742.26,-284799.97,21352094.0,45973840.0,12241336.0,-906011.44,-202506.08,-451608.3,-204552.47,-928957.44,70809610.0,479962.03,15683248.0,-260446.64,-314369.03,32895396.0,-738810.7,-300651.6,114721920.0,-295395.28,32332526.0,-900168.3,73012990.0,45286510.0,-356081.4,-1113059.6,2274496.0,24057024.0,62528310.0,44462484.0,3527352.0,-791225.75,-389422.16,-925706.3,-891203.7,-964969.25,36617310.0,30522092.0,-255685.64,-789929.56,-277908.2,-329899.9,96699810.0,-252257.97,-673797.2,-909432.94,-207741.6,-125544.8,-244911.88,-210505.39,6615186.0,73545240.0,31287216.0,12636032.0,153205950.0,51320056.0,2304335.0,132142160.0,66027588.0
