@RELATION FEATURE_VALUES-SAT11-RANDOM

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE gnn_0 NUMERIC
@ATTRIBUTE gnn_1 NUMERIC
@ATTRIBUTE gnn_2 NUMERIC
@ATTRIBUTE gnn_3 NUMERIC
@ATTRIBUTE gnn_4 NUMERIC
@ATTRIBUTE gnn_5 NUMERIC
@ATTRIBUTE gnn_6 NUMERIC
@ATTRIBUTE gnn_7 NUMERIC
@ATTRIBUTE gnn_8 NUMERIC
@ATTRIBUTE gnn_9 NUMERIC
@ATTRIBUTE gnn_10 NUMERIC
@ATTRIBUTE gnn_11 NUMERIC
@ATTRIBUTE gnn_12 NUMERIC
@ATTRIBUTE gnn_13 NUMERIC
@ATTRIBUTE gnn_14 NUMERIC
@ATTRIBUTE gnn_15 NUMERIC

@DATA
SAT11/random/large/unif-k5-r20-v750-c15000-S1787347746-067-UNKNOWN.cnf,1.0,750.0,15000.0,750.0,15000.0,0.0,0.0,0.05,0.3772,0.6491,0.2,1.0,0.8357,0.0067,0.0,0.0067,0.0067,0.0,0.0,0.0,0.0,0.0067,0.1004,0.0049,0.0085,3.6823,0.0767,0.0621,0.0,0.3077,2.9894,0.0013,0.2307,0.0005,0.0023,2.8682,0.1875,0.0207,0.0789,0.0157,0.0247,0.0166,0.0621,0.0126,0.0209,4.1513,0.0228,0.1179,0.0167,0.0369,0.4674,3.0,0.0,3.0,3.0,0.0,65.0111,0.2199,44.0,121.0,80.0,50.0,68.0,57.0,63.0,50.9179,0.0803,42.6324,61.3158,56.3913,46.0909,53.36,48.1,50.6901,0.1602,0.7443,0.0006,0.559,0.3358,0.0262,0.2323,0.0627,0.1373,0.0027,0.6545,0.0003,0.0122,0.0052,0.001,0.0035,0.0015,0.0022,41.954,0.1664,143.503,0.0638,143.0,132.0,155.0,1.0846,0.2154,0.8561,0.0321,34.6894,0.1683,143.676,0.069,144.0,131.0,157.0,0.3992,0.3939,0.8428,0.0292,0.4862,0.6081,8.31851,3.7719767,-0.0,6.832966,-0.0,-0.03990414,2.0429966,-0.0028116936,-0.0068306313,2.970822,2.4758515,2.4910102,-0.0,1.9666514,10.623237,4.9052577
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S912111154-025.UNKNOWN.cnf,1.0,550.0,2343.0,538.0,2331.0,0.0223,0.0051,0.2308,0.4979,0.5842,0.0,1.0,0.6802,0.0056,0.0599,0.0056,0.0093,0.1368,0.0,0.0,0.9713,0.0056,0.2923,0.0021,0.012,2.7169,0.2225,0.1669,0.0,1.0,3.3198,0.0027,0.4065,0.0,0.0073,2.3197,0.4861,0.0111,0.2879,0.0043,0.0236,0.0086,0.2356,0.0021,0.0167,2.9407,0.1067,0.2485,0.0526,0.3333,2.2859,4.0,0.0,4.0,4.0,0.0,3831.2857,0.0224,3717.0,3984.0,3984.0,3717.0,3917.0,3758.0,3818.0,29.2021,0.0579,27.179,32.3801,32.3801,27.179,30.7139,27.4074,28.8643,0.3886,0.5917,0.0001,1.0,0.7054,0.0739,0.5649,0.1785,0.3857,0.0862,0.6968,0.0041,0.3169,0.1742,0.023,0.1183,0.0399,0.0711,22.5402,0.2227,118.712,0.0674,119.0,108.0,129.0,0.9295,0.1978,0.8548,0.0342,17.9968,0.2071,118.524,0.0702,119.0,108.0,129.0,0.3203,0.3738,0.8398,0.034,0.3074,0.52,10.95516,4.2896576,-0.0,38.72251,-0.0,4.967198,37.12817,-0.0,-8.680076e-06,-0.0,45.068558,12.417754,-0.0,-1.038803e-05,36.41615,32.74647
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1831593686-090.SATISFIABLE.cnf,1.0,800.0,3408.0,780.0,3387.0,0.0256,0.0062,0.2303,0.4908,0.5867,0.0,1.0,0.7207,0.0039,0.0716,0.0038,0.0064,0.1799,0.0,0.0,0.9596,0.0039,0.2972,0.0015,0.01,2.7246,0.2229,0.1639,0.0,0.75,3.3144,0.0019,0.3822,0.0003,0.0056,2.3031,0.5025,0.0078,0.2964,0.0027,0.0201,0.006,0.2517,0.0024,0.0139,2.9843,0.1034,0.2416,0.0476,0.2424,2.2663,4.0205,0.0353,4.0,5.0,0.1001,1148.4545,0.5929,605.0,2729.0,2669.0,679.0,1032.0,738.0,887.0,31.0105,0.1353,25.957,41.0066,38.6519,26.8778,32.1076,27.7637,30.2538,0.3998,0.5582,0.0008,0.9203,0.6964,0.0962,0.5717,0.2159,0.4034,0.0879,0.6668,0.0022,0.3258,0.171,0.0269,0.1172,0.0452,0.0721,26.4658,0.2425,171.458,0.057,171.0,159.0,184.0,0.853,0.2093,0.8517,0.0284,20.8304,0.2407,171.634,0.056,172.0,160.0,184.0,0.2646,0.3916,0.8393,0.0268,0.3045,0.5364,14.144299,5.687042,-0.0,51.672623,-0.0,7.339316,50.509113,-0.0,-0.0,-0.0,61.7177,16.824587,-0.0,-0.0,49.254574,44.78277
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1.0,500.0,2130.0,493.0,2115.0,0.0142,0.0071,0.2331,0.5013,0.581,0.0,1.0,0.6404,0.0061,0.0405,0.0061,0.0081,0.0784,0.0,0.0,0.9849,0.0061,0.2676,0.0024,0.0132,2.613,0.2157,0.166,0.0,1.0,3.2839,0.0031,0.3836,0.0005,0.009,2.2796,0.4998,0.012,0.2663,0.0047,0.026,0.0092,0.2219,0.0033,0.0194,2.8503,0.1084,0.2241,0.0499,0.2545,2.2247,4.0041,0.0159,4.0,5.0,0.0264,3837.1429,0.019,3768.0,3951.0,3951.0,3768.0,3938.0,3780.0,3786.0,29.295,0.0971,26.155,34.0058,34.0058,26.155,32.977,26.3118,28.7884,0.3955,0.5854,0.0065,1.0,0.7181,0.0838,0.5909,0.2012,0.3745,0.0868,0.6314,0.0034,0.3601,0.1658,0.0275,0.1162,0.0463,0.0736,17.1367,0.2645,110.279,0.0708,110.0,100.0,120.0,0.9267,0.199,0.8544,0.0362,13.6185,0.2485,110.175,0.0727,110.0,100.0,121.0,0.3431,0.3617,0.8419,0.034,0.3218,0.5561,11.130007,4.357525,-0.0,39.39128,-0.0,5.080071,37.81403,-0.0,-5.217784e-06,-0.0,45.932537,12.641911,-0.0,-7.3585084e-06,37.089447,33.370773
SAT11/random/large/unif-k7-r85-v250-c21250-S58287803-001-UNKNOWN.cnf,1.0,250.0,21250.0,250.0,21250.0,0.0,0.0,0.0118,0.3101,0.6851,0.1429,1.0,0.9978,0.028,0.0,0.028,0.028,0.0,0.0,0.0,0.0,0.028,0.0408,0.0248,0.0312,4.3598,0.0314,0.0247,0.0,0.1303,2.0886,0.0017,0.1502,0.001,0.0025,3.0406,0.0619,0.0117,0.0,0.0117,0.0117,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,233.0357,0.6153,147.0,912.0,278.0,156.0,230.0,174.0,204.0,48.9031,0.062,42.6609,60.2039,52.7228,46.4756,49.7262,47.6761,48.598,0.0639,0.7563,0.0003,0.2467,0.1398,0.0133,0.0904,0.0277,0.0522,0.0001,0.3815,0.0,0.0003,0.0002,0.0001,0.0001,0.0001,0.0001,21.6592,0.1943,41.29,0.1329,41.0,35.0,48.0,1.5196,0.2481,0.8653,0.0659,21.898,0.1909,41.444,0.1213,41.0,35.0,48.0,1.1358,0.427,0.865,0.0542,0.6165,0.7086,4.9220552,1.8147615,-0.0,8.80995,-0.0,-0.16921225,4.976523,-0.00039165033,-0.05340299,-0.09931105,6.648038,1.1101451,-5.9263704e-05,0.21559778,9.069175,5.8130126
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1124205008-074.UNKNOWN.cnf,1.0,700.0,2982.0,688.0,2969.0,0.0174,0.0044,0.2317,0.4953,0.5873,0.0,1.0,0.684,0.0044,0.0575,0.0044,0.0073,0.1236,0.0,0.0,0.9751,0.0044,0.2878,0.0017,0.0098,2.6789,0.2226,0.1688,0.0,1.0,3.3258,0.0022,0.3985,0.0,0.0054,2.3281,0.4938,0.0087,0.2839,0.0034,0.0189,0.0067,0.241,0.0017,0.0152,2.9477,0.1051,0.2402,0.0499,0.3333,2.2505,4.016,0.0313,4.0,5.0,0.0821,3650.1429,0.0139,3592.0,3764.0,3764.0,3592.0,3652.0,3615.0,3644.0,35.9252,0.0795,32.1921,40.7378,40.7378,32.1921,39.4923,34.1192,34.7088,0.3816,0.6041,0.0022,1.0,0.7069,0.072,0.5653,0.1869,0.3713,0.0839,0.666,0.0048,0.3542,0.1573,0.024,0.1155,0.0426,0.0708,25.5284,0.2507,151.795,0.0588,152.0,140.0,163.0,0.868,0.2053,0.8489,0.0322,19.8691,0.2169,151.878,0.0588,152.0,141.0,164.0,0.2721,0.3496,0.8351,0.0289,0.3053,0.4857,13.454938,5.3726015,-0.0,48.917934,-0.0,6.839565,47.69255,-0.0,-0.0,-0.0,58.227535,15.896314,-0.0,-0.0,46.551594,42.258453
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S171669125-021.SATISFIABLE.cnf,1.0,700.0,2982.0,683.0,2964.0,0.0249,0.0061,0.2304,0.4831,0.5838,0.0,1.0,0.6895,0.0044,0.0637,0.0044,0.0073,0.1609,0.0,0.0,0.9632,0.0044,0.275,0.002,0.0105,2.6431,0.2308,0.1738,0.0,1.0,3.3716,0.0022,0.3834,0.0003,0.0054,2.2982,0.4973,0.0089,0.2727,0.004,0.0202,0.0067,0.2489,0.0017,0.0142,2.9769,0.1059,0.2467,0.0498,0.3333,2.2886,4.0029,0.0135,4.0,5.0,0.02,3590.375,0.0286,3461.0,3782.0,3782.0,3461.0,3693.0,3518.0,3560.0,36.8759,0.0808,34.2001,42.511,42.511,34.2001,41.1594,34.9885,35.9634,0.4037,0.574,0.0018,1.0,0.7214,0.0891,0.5848,0.1996,0.4084,0.0935,0.6228,0.0029,0.3471,0.172,0.0279,0.1304,0.0465,0.0825,20.4152,0.2999,150.785,0.0624,151.0,140.0,162.0,0.8738,0.2125,0.8539,0.032,16.0647,0.2633,150.998,0.0603,151.0,139.0,163.0,0.2824,0.3774,0.8439,0.0282,0.3111,0.5375,13.093229,5.200438,-0.0,47.40871,-0.0,6.5450177,46.12884,-0.0,-0.0,-0.0,56.266228,15.388861,-0.0,-0.0,45.040695,40.83874
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1959079526-027.UNKNOWN.cnf,1.0,450.0,1917.0,436.0,1898.0,0.0321,0.01,0.2297,0.4944,0.5886,0.0,1.0,0.7265,0.007,0.0665,0.0069,0.0115,0.1742,0.0,0.0,0.9589,0.007,0.2988,0.0026,0.0163,2.7126,0.2123,0.1737,0.0,1.0,3.2931,0.0034,0.38,0.0,0.0084,2.2904,0.4953,0.0137,0.293,0.0053,0.0327,0.0107,0.2522,0.0037,0.0227,3.008,0.1067,0.2519,0.0486,0.2576,2.3142,4.0,0.0,4.0,4.0,0.0,3902.2857,0.0152,3820.0,3997.0,3997.0,3820.0,3979.0,3860.0,3894.0,26.0064,0.0408,24.4832,27.9095,27.9095,24.4832,26.9597,25.2518,25.991,0.3785,0.605,0.0018,1.0,0.7062,0.0778,0.5595,0.1864,0.3537,0.0861,0.6677,0.0053,0.371,0.1696,0.0244,0.1159,0.042,0.0751,16.9926,0.2651,96.2159,0.0745,96.0,87.0,105.0,0.947,0.2029,0.8547,0.0381,13.8772,0.2481,96.1651,0.0749,96.0,87.0,105.0,0.3552,0.3713,0.8422,0.0365,0.3242,0.6168,10.683517,4.1942115,-0.0,37.435505,-0.0,4.716547,35.7255,-0.0,-2.1363368e-05,-0.0,43.34708,11.943058,-0.0,-2.2615259e-05,35.13214,31.505428
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S537193780-078-UNKNOWN.cnf,1.0,49999.0,210000.0,48706.0,208561.0,0.0265,0.0069,0.2335,0.4947,0.5874,0.0,1.0,0.7183,0.0001,0.0662,0.0001,0.0001,0.1657,0.0,0.0,0.9627,0.0001,0.2917,0.0,0.0002,2.7216,0.2286,0.1701,0.0,1.0,3.3711,0.0,0.3998,0.0,0.0001,2.333,0.4932,0.0001,0.2954,0.0,0.0004,0.0001,0.2469,0.0,0.0003,2.9764,0.1019,0.2454,0.0299,0.5,2.253,6.0,0.0,6.0,6.0,0.0,3.0,0.7547,1.0,13.0,6.0,1.0,4.0,1.0,2.0,106.4023,0.4398,26.0,252.0,172.5,52.0,122.5,79.0,96.8,0.3951,0.5743,0.0,1.0,0.7059,0.0878,0.571,0.2073,0.3892,0.0928,0.6569,0.0004,0.7705,0.1757,0.0281,0.1254,0.0472,0.0792,2177.0,0.0,10597.0,0.0,10597.0,10597.0,10597.0,1.1067,0.0,0.871,0.0,2239.67,0.712,10665.7,0.0092,10665.0,10568.0,10665.0,0.6837,1.1131,0.8816,0.0718,0.1936,0.2289,697.79675,297.26062,-0.0,2643.342,-0.0,429.93542,2648.0962,-0.0,-0.0,-0.0,3245.3953,873.5797,-0.0,-0.0,2552.816,2353.704
SAT11/random/large/unif-k5-r20-v1500-c30000-S969405384-096-UNKNOWN.cnf,1.0,1500.0,30000.0,1500.0,30000.0,0.0,0.0,0.05,0.3762,0.6497,0.2,1.0,0.8333,0.0033,0.0,0.0033,0.0033,0.0,0.0,0.0,0.0,0.0033,0.0995,0.0023,0.0044,3.698,0.0801,0.0626,0.0,0.4082,3.0397,0.0006,0.2277,0.0003,0.0013,2.8512,0.1882,0.0117,0.0885,0.0084,0.0152,?,?,?,?,?,?,?,?,?,?,3.0,0.0,3.0,3.0,0.0,24.6639,0.2429,16.0,50.0,32.0,18.0,27.0,21.0,24.0,65.8476,0.121,47.6667,93.8696,76.0,56.92,71.2609,59.8571,65.5,0.1673,0.7088,0.0,0.6644,0.3334,0.0274,0.2454,0.0713,0.1456,0.0028,0.6469,0.0002,0.0145,0.0051,0.001,0.0035,0.0016,0.0023,81.9787,0.3775,286.809,0.0886,288.0,268.0,306.0,0.9843,0.3045,0.862,0.1012,62.7698,0.133,287.024,0.0534,286.0,266.0,306.0,0.2716,0.3597,0.8381,0.0222,0.466,0.5636,43.548454,21.419014,-0.0,14.060841,-0.0,-0.0,3.5023143,-0.0,-0.0,25.202427,-0.0,17.049822,-0.0,17.224085,44.239597,20.181936
SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1.0,50.0,4450.0,50.0,4450.0,0.0,0.0,0.0112,0.3111,0.6665,0.1429,1.0,0.9902,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.14,0.0326,0.1303,0.1508,3.652,0.0368,0.0239,0.0016,0.1029,2.0427,0.0082,0.1232,0.0058,0.0103,2.7041,0.0584,0.011,0.0,0.011,0.011,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,4574.0,0.0046,4552.0,4613.0,4613.0,4552.0,4578.0,4561.0,4566.0,19.7337,0.005,19.6003,19.8649,19.8649,19.6003,19.8308,19.6852,19.6872,0.0739,0.6311,0.0033,0.1968,0.1296,0.0133,0.0998,0.0296,0.0796,0.0001,0.3063,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,6.5852,0.3104,8.9615,0.232,9.0,6.0,12.0,2.2062,0.3371,0.8922,0.1131,6.0758,0.3116,8.9255,0.2342,9.0,6.0,12.0,1.9409,0.4284,0.8733,0.1173,0.7041,0.7732,1.0914905,0.4471004,-5.2179757e-06,4.956337,-0.0,0.2693045,4.327292,-0.048363596,-0.16319862,-0.02666095,5.308953,1.5650529,-0.15276861,-0.16519427,4.243319,3.7639265
SAT11/random/medium/unif-k7-r89-v50-c4450-S321945897-005.UNKNOWN.cnf,1.0,50.0,4450.0,50.0,4450.0,0.0,0.0,0.0112,0.3064,0.6781,0.1429,1.0,0.9819,0.14,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.14,0.0355,0.1283,0.1494,3.482,0.0362,0.0254,0.0016,0.1136,2.1202,0.0089,0.1569,0.0058,0.0119,3.0002,0.0638,0.011,0.0,0.011,0.011,?,?,?,?,?,?,?,?,?,?,2.0,0.0,2.0,2.0,0.0,4572.0,0.0085,4512.0,4631.0,4631.0,4512.0,4586.0,4557.0,4574.0,19.8742,0.0118,19.6367,20.2943,20.2943,19.6367,19.9532,19.7299,19.7567,0.0728,0.6726,0.0036,0.2141,0.1563,0.0155,0.1018,0.0361,0.0741,0.0001,0.3829,0.0,0.0001,0.0001,0.0,0.0001,0.0,0.0001,6.7858,0.2927,8.914,0.2317,9.0,6.0,12.0,2.2235,0.3426,0.8931,0.1112,6.3053,0.314,8.8483,0.2302,9.0,6.0,12.0,1.9455,0.4278,0.8751,0.1178,0.7061,0.7737,1.0490458,0.433147,-9.210907e-06,4.83548,-0.0,0.25643894,4.209811,-0.052607078,-0.16206053,-0.030469656,5.168052,1.5195524,-0.1556181,-0.16416398,4.127252,3.660778
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1280860344-022.SATISFIABLE.cnf,1.0,500.0,2130.0,485.0,2116.0,0.0309,0.0066,0.2292,0.4948,0.5904,0.0,1.0,0.7513,0.0063,0.0761,0.0062,0.0103,0.2097,0.0,0.0,0.949,0.0063,0.2959,0.0014,0.0147,2.7259,0.2234,0.1779,0.0,1.0,3.316,0.003,0.3848,0.0005,0.0076,2.2677,0.4735,0.0125,0.2923,0.0028,0.0284,0.0096,0.2392,0.0038,0.0208,2.9633,0.106,0.2367,0.0475,0.25,2.2621,4.0062,0.0196,4.0,5.0,0.0377,3882.4286,0.0202,3791.0,4004.0,4004.0,3791.0,3993.0,3815.0,3871.0,28.8035,0.0921,25.552,33.6511,33.6511,25.552,31.4883,26.9098,27.8787,0.3889,0.5921,0.0022,1.0,0.7235,0.0973,0.5488,0.1913,0.3851,0.0885,0.6812,0.001,0.5441,0.1652,0.0291,0.1145,0.0482,0.0716,16.8619,0.2763,107.296,0.0712,107.0,97.0,117.0,0.9277,0.2013,0.8553,0.0352,13.7188,0.2571,107.457,0.0692,107.0,98.0,117.0,0.3401,0.3838,0.8448,0.0338,0.3249,0.6074,11.634506,4.560184,-0.0,41.438786,-0.0,5.4421506,39.93681,-0.0,-1.2027047e-06,-0.0,48.574528,13.334434,-0.0,-2.337774e-06,39.13639,35.286777
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S549184435-037.UNKNOWN.cnf,1.0,400.0,1704.0,393.0,1698.0,0.0178,0.0035,0.2314,0.4882,0.589,0.0,1.0,0.668,0.0077,0.0525,0.0076,0.0102,0.1202,0.0,0.0,0.9741,0.0077,0.2783,0.0018,0.0159,2.6695,0.2163,0.1601,0.0,1.0,3.2212,0.0035,0.3754,0.0,0.0071,2.2204,0.4605,0.015,0.2734,0.0035,0.0289,0.0117,0.2288,0.0047,0.0236,2.9055,0.1082,0.2359,0.0588,0.3211,2.2575,4.0,0.0,4.0,4.0,0.0,3953.1429,0.0219,3798.0,4102.0,4102.0,3798.0,3986.0,3901.0,3977.0,23.9794,0.0624,21.7081,26.5071,26.5071,21.7081,25.6545,22.9985,23.6382,0.3802,0.5781,0.0045,1.0,0.6866,0.0845,0.5545,0.2002,0.3617,0.08,0.7264,0.0034,0.4824,0.1492,0.0229,0.1053,0.0388,0.0659,17.5848,0.2393,86.5149,0.0791,87.0,78.0,95.0,0.9507,0.1993,0.8523,0.041,14.3183,0.2359,86.5962,0.0797,87.0,78.0,96.0,0.3672,0.3762,0.8386,0.0396,0.3271,0.5602,10.603598,4.166452,-0.0,37.003014,-0.0,4.627292,35.223934,-0.0,-2.7834461e-05,-0.0,42.755272,11.756198,-0.0,-2.9931356e-05,34.720078,31.084806
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1.0,25000.0,105000.0,24426.0,104378.0,0.0235,0.006,0.234,0.4958,0.5868,0.0,1.0,0.7033,0.0001,0.0615,0.0001,0.0002,0.1494,0.0,0.0,0.967,0.0001,0.2895,0.0,0.0003,2.7112,0.2286,0.1698,0.0,1.0,3.3626,0.0001,0.3998,0.0,0.0002,2.3328,0.4947,0.0003,0.2926,0.0,0.0007,0.0002,0.243,0.0,0.0005,2.9573,0.1023,0.2422,0.0377,0.4,2.2461,5.4937,0.091,5.0,6.0,0.6931,6.6979,0.4412,2.0,15.0,11.0,3.0,8.0,5.0,6.0,76.2779,0.3022,31.875,150.5,110.5,48.3333,91.25,58.5,74.4286,0.3973,0.5722,0.0001,1.0,0.7077,0.0901,0.575,0.2099,0.3915,0.0933,0.6486,0.0016,0.8483,0.1767,0.0282,0.1258,0.0479,0.0805,790.0,0.1683,5305.5,0.0025,5305.5,5296.0,5296.0,0.7373,0.1896,0.856,0.0191,509.5,0.0833,5345.0,0.0075,5331.0,5296.0,5393.0,0.1348,0.1845,0.8339,0.0036,0.2347,0.2681,351.30966,149.65288,-0.0,1330.8516,-0.0,216.26424,1332.9651,-0.0,-0.0,-0.0,1633.6976,439.82138,-0.0,-0.0,1285.1498,1184.8066
